DOI,,,,,Metal_1,Metal_2,Metal_3,Sample Name,Metal_1_Amount,Metal_2_Amount,Metal_3_Amount,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Acid wash or not,Annealing Temp degree,Annealing Rising Rtae degree min-1,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Proton Concentration M,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Scanning Speed mV s-1,O2 saturated/1 for yes,Overpotential mV @10 mA cm-2 (raw),Overpotential mV @10 mA cm-2,,
10.1002/cctc.201801312,,,,,Sn,Ir,None,IrO2@MTO-S,1.194346759,0.000206984,0,99.98267272,0.017327276,0,95,120,1,0,0,0,0,300,,30,0,0,0,1,0.044829,1.485171,1,0,5,,240,240 ,,
10.1016/j.apcatb.2020.118762,,,,,Ti,Ir,None,IrO2@TiO2,5.6,2.435114504,0,69.69409082,30.30590918,0,100,180,1,0,0,0,0,500,5,30,0,0,0,0.1,0.011666667,0.011666667,1,0,5,0,445,445 ,,
10.1039/D1TA09849G,,,,,La,Ir,Li,IrO 2 /LiLa 2 IrO 6-1000,0.16,0.1,0.04,53.33333333,33.33333333,13.33333333,25,,1,0,0,1,0,1000,2,240,0,0,0,0.1,0.476190476,0.095238095,0,0,5,,313.11117,313 ,,
10.1039/D1TA09849G,,,,,La,Ir,Li,IrO 2 /LiLa 2 IrO 6-1200,0.16,0.1,0.04,53.33333333,33.33333333,13.33333333,25,,1,0,0,1,0,1200,2,240,0,0,0,0.1,0.476190476,0.095238095,0,0,5,,278.40921,278 ,,
10.1039/D1TA09849G,,,,,La,Ir,Li,IrO 2 /LiLa 2 IrO 6-1400,0.16,0.1,0.04,53.33333333,33.33333333,13.33333333,25,,1,0,0,1,0,1400,2,240,0,0,0,0.1,0.476190476,0.095238095,0,0,5,,294.47387,294 ,,
10.1039/D1TA09849G,,,,,La,Ir,Li,IrO 2 /LiLa 2 IrO 6-1200 (1:1),0.1,0.1,0.1,33.33333333,33.33333333,33.33333333,25,,1,0,0,1,0,1400,2,240,0,0,0,0.1,0.476190476,0.095238095,0,0,5,,297.5528,298 ,,
10.1039/D1TA09849G,,,,,La,Ir,Li,IrO 2 /LiLa 2 IrO 6-1200 (1:2),0.133,0.1,0.067,44.33333333,33.33333333,22.33333333,25,,1,0,0,1,0,1400,2,240,0,0,0,0.1,0.476190476,0.095238095,0,0,5,,314.43134,314 ,,
10.1039/D1TA09849G,,,,,Li,Ir,La,IrO 2 /LiLa 2 IrO 6-1200 (2:1),0.133,0.1,0.067,44.33333333,33.33333333,22.33333333,25,,1,0,0,1,0,1400,2,240,0,0,0,0.1,0.476190476,0.095238095,0,0,5,,324.34413,324 ,,
10.1016/j.ijhydene.2013.05.023,,,,,Ir,None,None,Ir/RGO,1,0,0,100,0,0,150,240,0,0,1,0,0,25,0,0,0,0,0,1,0.142857143,0.333333333,0,0,5,,254,254 ,,
10.1007/s40843-020-1598-5,,,,,Pr,Ir,None,Pr3IrO7-1200,2,1,0,66.66666667,33.33333333,0,25,,1,0,0,1,0,1200,,240,0,0,0,0.1,2.857142,0,0,0,5,,305,305 ,,
10.1007/s40843-020-1598-5,,,,,Pr,Ir,None,Pr3IrO7-1000,2,1,0,66.66666667,33.33333333,0,25,,1,0,0,1,0,1000,,240,0,0,0,0.1,2.857142,0,0,0,5,,328,328 ,,
10.1007/s40843-020-1598-5,,,,,Pr,Ir,None,Pr3IrO7-1400,2,1,0,66.66666667,33.33333333,0,25,,1,0,0,1,0,1400,,240,0,0,0,0.1,2.857142,0,0,0,5,,326,326 ,,
10.1007/s40843-020-1598-5,,,,,Pr,Ir,None,Pr3IrO7-1200 (Pr:Ir=1:1),3,1,0,75,25,0,25,,1,0,0,1,0,1200,,240,0,0,0,0.1,2.857142,0,0,0,5,,369.05396,369 ,,
10.1007/s40843-020-1598-5,,,,,Pr,Ir,None,Pr3IrO7-1200 (Pr:Ir=3:1),1,1,0,50,50,0,25,,1,0,0,1,0,1200,,240,0,0,0,0.1,2.857142,0,0,0,5,,320.77338,321 ,,
10.1021/acs.energyfuels.1c04082,,,,,Ru,Ir,None,IrRuNSs/N@C,0.120522586,0.054368932,0,68.91276794,31.08723206,0,25,,1,1,0,0,0,25,0,0,0,0,0,1,0.019285714,0.016428571,0,0,10,1,297.97,298 ,,
10.1021/acs.energyfuels.1c04082,,,,,Ru,Ir,None,IrO2–RuO2/C,0.120522586,0.054368932,0,68.91276794,31.08723206,0,25,,1,1,0,0,0,400,,120,0,0,0,1,0.018214286,0.0175,0,0,10,1,188,188 ,,
10.1039/C4SC01065E,,,,,Ni,Ir,None,SO-IrNi2.3,2,1,0,66.66666667,33.33333333,0,240,60,1,0,1,0,0,400,,240,0,0,1,0.1,0.017286875,0.03784826,0,0,5,,328.41579,328 ,,
10.1039/C4SC01065E,,,,,Ni,Ir,None,SO-IrNi3.3,3,1,0,75,25,0,240,60,1,0,1,0,0,400,,240,0,0,1,0.1,0.020368125,0.046298542,0,0,5,,321.02693,321 ,,
10.1039/C4SC01065E,,,,,Ni,Ir,None,SO-IrNi5.7,5,1,0,83.33333333,16.66666667,0,240,60,1,0,1,0,0,400,,240,0,0,1,0.1,0.027763125,0.038470641,0,0,5,,330.26902,330 ,,
10.1007/s40843-017-9187-1,,,,,Ir,Pd,None,NHS,1,1,0,50,50,0,180,1440,0,0,1,0,0,250,,480,0,0,0,1,0.004076433,0.016305732,0,0,10,0,309,309 ,,
10.1007/s40843-017-9187-1,,,,,Ir,Pd,None,NT,1,1,0,50,50,0,180,180,0,0,1,0,1,250,,480,0,0,0,1,0.004076433,0.016305732,0,0,10,0,348,348 ,,
10.1039/C9NR01690B,,,,,Ir,W,None,Ir0.75W0.25,75,25,0,75,25,0,280,120,0,0,1,0,0,25,0,0,0,1,0,0.1,0.012,0.048,0,0,5,,281.04606,281 ,,
10.1039/C9NR01690B,,,,,Ir,W,None,Ir0.5W0.5,50,50,0,50,50,0,280,120,0,0,1,0,0,25,0,0,0,1,0,0.1,0.012,0.048,0,0,5,,272.22849,272 ,,
10.1039/C9NR01690B,,,,,W,Ir,None,Ir0.25W0.75,75,25,0,75,25,0,280,120,0,0,1,0,0,25,0,0,0,1,0,0.1,0.012,0.048,0,0,5,,290.10856,290 ,,
10.1039/C9NR01690B,,,,,Ir,None,None,Ir,100,0,0,100,0,0,280,120,0,0,1,0,0,25,0,0,0,1,0,0.1,0.012,0.048,0,0,5,,306.76396,307 ,,
10.1016/j.nanoen.2017.10.033,,,,,Ni,Y,Ir,IrNiRF/C,0.05,0.05,0.006,47.16981132,47.16981132,5.660377358,280,35,0,0,1,0,1,25,0,0,0,1,0,0.1,0.02,0.08,0,0,5,0,313.6,314 ,,
10.1021/acssuschemeng.9b03982,,,,,Co,Ir,None,ICO PCSHS-400,0.1,0.01,0,90.90909091,9.090909091,0,255,30,1,0,1,0,0,400,1,120,0,0,0,0.1,0.039,0.241,0,0,5,1,256.82907,257 ,,
10.1021/acssuschemeng.9b03982,,,,,Co,Ir,None,ICO PCSHS-500,0.1,0.01,0,90.90909091,9.090909091,0,255,30,1,0,1,0,0,500,1,120,0,0,0,0.1,0.039,0.241,0,0,5,1,276.09423,276 ,,
10.1016/j.apcatb.2021.120442,,,,,Co,Ir,None,RuO2/Co3O4/CC,4,0.096422717,0,97.64617268,2.353827323,0,170,480,0,0,1,0,0,350,2,120,0,0,0,1,2.46741311,0,0,1,5,,384,384 ,,
10.1016/j.apcatb.2021.120442,,,,,Co,Mn,Ru,"RuO2/(Co,Mn)3O4/CC Co:Mn=1:1",2,2,0.096422717,48.82308634,48.82308634,2.353827323,170,480,0,0,1,0,0,350,2,120,0,0,0,1,2.411414499,0,0,1,5,,270,270 ,,
10.1016/j.apcatb.2021.120442,,,,,Co,Mn,Ru,"RuO2/(Co,Mn)3O4/CC Co:Mn=3:1",3,1,0.096422717,73.23462951,24.41154317,2.353827323,170,480,0,0,1,0,0,350,2,120,0,0,0,1,2.411414499,0,0,1,5,,343.58273,344 ,,
10.1016/j.apcatb.2021.120442,,,,,Mn,Co,Ru,"RuO2/(Co,Mn)3O4/CC Co:Mn=1:3",3,1,0.096422717,73.23462951,24.41154317,2.353827323,170,480,0,0,1,0,0,350,2,120,0,0,0,1,2.411414499,0,0,1,5,,242.37632,242 ,,
10.1002/anie.201907017,,,,,Ir,None,None,17-IG,1,0,0,100,0,0,180,240,0,0,0,0,0,350,,120,0,0,0,1,0.034693878,0.169387755,0,0,5,,380.21608,380 ,,
10.1002/anie.201907017,,,,,Ir,None,None,25-IG,1,0,0,100,0,0,180,240,0,0,0,0,0,350,,120,0,0,0,1,0.051020408,0.153061224,0,0,5,,340.54116,341 ,,
10.1002/anie.201907017,,,,,Ir,None,None,40-IG,1,0,0,100,0,0,180,240,0,0,0,0,0,350,,120,0,0,0,1,0.081632653,0.12244898,0,0,5,,275.53805,276 ,,
10.1002/anie.201907017,,,,,Ir,None,None,50-IG,1,0,0,100,0,0,180,240,0,0,0,0,0,350,,120,0,0,0,1,0.102040816,0.102040816,0,0,5,,281.2059,281 ,,
10.1021/acsmaterialslett.0c00123,,,,,Mn,None,None,MnTPA:CB=1:4,1,0,0,100,0,0,140,"4,320",0,0,1,0,0,25,0,0,0,1,0,0.1,2,8,0,1,1,,827,827 ,,
10.1021/acsmaterialslett.0c00123,,,,,Mn,None,None,MnTPA:CB=1:3,1,0,0,100,0,0,140,"4,320",0,0,1,0,0,25,0,0,0,1,0,0.1,2,6,0,1,1,,809,809 ,,
10.1021/acsmaterialslett.0c00123,,,,,Mn,None,None,MnTPA:CB=1:2,1,0,0,100,0,0,140,"4,320",0,0,1,0,0,25,0,0,0,1,0,0.1,2,4,0,1,1,,749,749 ,,
10.1021/acsmaterialslett.0c00123,,,,,Mn,None,None,MnTPA:CB=1:1,1,0,0,100,0,0,140,"4,320",0,0,1,0,0,25,0,0,0,1,0,0.1,2,2,0,1,1,,904,904 ,,
10.1021/acsmaterialslett.0c00123,,,,,Mn,None,None,MnTPA:CB=1:0,1,0,0,100,0,0,140,"4,320",0,0,1,0,0,25,0,0,0,1,0,0.1,2,0,0,1,1,,943,943 ,,
10.1021/acscatal.0c01084,,,,,Sn,Ir,Ta,IrOX/TaTO-2.5,0.52,0.104105208,0.013333333,81.57649185,16.33180323,2.091704919,160,120,1,0,1,0,0,25,0,0,0,0,0,0.1,0.023333333,0.195218877,1,0,5,0,310.43334,310 ,,
10.1021/acscatal.0c01084,,,,,Sn,Ir,Ta,IrOX/TaTO-5,0.506666667,0.104105208,0.026666667,79.48478693,16.33180323,4.183409839,160,120,1,0,1,0,0,25,0,0,0,0,0,0.1,0.023333333,0.107228508,1,0,5,0,307.74127,308 ,,
10.1021/acscatal.0c01084,,,,,Sn,Ir,Ta,IrOX/TaTO-18,0.437333333,0.104105208,0.096,68.60792135,16.33180323,15.06027542,160,120,1,0,1,0,0,25,0,0,0,0,0,0.1,0.023333333,0.112557465,1,0,5,0,299.97272,300 ,,
10.1021/acscatal.0c01084,,,,,Sn,Ir,Sb,IrOX/ATO-10,0.48,0.104105208,0.053333333,75.30137709,16.33180323,8.366819677,160,120,1,0,1,0,1,25,0,0,0,0,0,0.1,0.023333333,0.114106789,1,0,5,0,302,302 ,,
10.1016/j.ijhydene.2019.11.109,,,,,Sn,Ir,Sb,Ir/A-70,0.044124477,0.013392857,0.002322341,73.73782875,22.38123289,3.880938355,25,60,1,0,0,1,1,450,,40,0,0,0,0.1,0.14,0.06,1,0,5,,256,256 ,,
10.1016/j.ijhydene.2019.11.109,,,,,Sn,Ir,Sb,Ir/A-50,0.031517484,0.022321429,0.001658815,56.79058472,40.22043714,2.988978143,25,60,1,0,0,1,1,450,,40,0,0,0,0.1,0.1,0.1,1,0,5,,299,299 ,,
10.1016/j.ijhydene.2019.11.109,,,,,Sn,Ir,Sb,Ir/A-30,0.01891049,0.03125,0.000995289,36.96647886,61.08791699,1.945604151,25,60,1,0,0,1,1,450,,40,0,0,0,0.1,0.06,0.14,1,0,5,,295,295 ,,
10.1093/nsr/nwac108/6604843,,,,,Pd,Co,None,Pd-25,1,1,0,50,50,0,25,,1,0,0,1,0,1000,,360,0,0,0,1,2,0,0,1,10,,348,348 ,,
10.1021/jacs.8b05206,,,,,Ir,None,None,Mesoporous Ir nanosheets,1,0,0,100,0,0,80,300,0,0,1,0,0,150,,15,0,1,0,1,0.137142857,0.291428571,0,0,5,0,240,240 ,,
10.1039/C9CC09613B,,,,,Mg,Ru,None,Mg-RuO2-300,0.482090344,0.257138816,0,65.2152769,34.7847231,0,25,840,1,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,249.17043,249 ,,
10.1039/C9CC09613B,,,,,Mg,Ru,None,Mg-RuO2-350,0.482090344,0.257138816,0,65.2152769,34.7847231,0,25,840,1,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,228,228 ,,
10.1039/C9CC09613B,,,,,Mg,Ru,None,Mg-RuO2-400,0.482090344,0.257138816,0,65.2152769,34.7847231,0,25,840,1,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,269.19651,269 ,,
10.1002/cssc.201601864,,,,,Ir,None,None,Ir 5:1,1,0,0,100,0,0,250,60,0,0,1,0,0,25,0,0,0,0,0,1,0.02,0,0,0,5,,310,310 ,,
10.1002/cssc.201601864,,,,,Ir,None,None,Ir 5:1,1,0,0,100,0,0,250,60,0,0,1,0,0,25,0,0,0,0,0,1,0.05,0,0,0,5,,308,308 ,,
10.1002/cssc.201601864,,,,,Ir,None,None,Ir 5:1,1,0,0,100,0,0,250,60,0,0,1,0,0,25,0,0,0,0,0,1,0.1,0,0,0,5,,300,300 ,,
10.1021/acscatal.9b04922,,,,,Mn,Ru,None,Mn-RuO2,0.188679245,0.096418069,0,66.1806464,33.8193536,0,25,720,1,0,0,0,0,300,5,240,0,0,0,1,0.275,0,0,0,5,1,158,158 ,,
10.1021/acscatal.9b04922,,,,,Ru,None,None,Nano-RuO2,1,0,0,100,0,0,25,1440,0,0,0,0,0,300,5,240,0,0,0,1,0.275,0,0,0,5,1,239,239 ,,
10.1002/cnma.202000526,,,,,Ru,None,None,Pure RuO2,0.363636364,0,0,100,0,0,25,1440,0,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,243,243 ,,
10.1002/cnma.202000526,,,,,Zn,Ru,None,#1-S300,0.363636364,0.048209034,0,88.29438556,11.70561444,0,25,1440,0,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,288,288 ,,
10.1002/cnma.202000526,,,,,Zn,Ru,None,#2-S300,0.363636364,0.096418069,0,79.04203026,20.95796974,0,25,1440,0,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,230,230 ,,
10.1002/cnma.202000526,,,,,Zn,Ru,None,#2.5-S300,0.363636364,0.120522586,0,75.1068144,24.8931856,0,25,1440,0,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,206,206 ,,
10.1002/cnma.202000526,,,,,Zn,Ru,None,#3-S300,0.363636364,0.144627103,0,71.54485565,28.45514435,0,25,1440,0,0,0,0,0,300,,240,0,0,0,1,0.275,0,0,0,5,1,221,221 ,,
10.1016/j.jmst.2020.05.020,,,,,Ir,Ru,None,Ir4Ru/C,4,1,0,80,20,0,200,90,1,0,1,0,0,25,0,0,0,0,0,0.1,0.02041,0.047623333,0,0,5,1,338,338 ,,
10.1016/j.jmst.2020.05.020,,,,,Ir,Ru,None,Ir2Ru/C,2,1,0,66.66666667,33.33333333,0,200,90,1,0,1,0,0,25,0,0,0,0,0,0.1,0.02041,0.047623333,0,0,5,1,331,331 ,,
10.1016/j.jmst.2020.05.020,,,,,Ir,Ru,None,IrRu/C,1,1,0,50,50,0,200,90,1,0,1,0,0,25,0,0,0,0,0,0.1,0.02041,0.047623333,0,0,5,1,322,322 ,,
10.1016/j.jmst.2020.05.020,,,,,Ru,Ir,None,IrRu2/C,2,1,0,66.66666667,33.33333333,0,200,90,1,0,1,0,0,25,0,0,0,0,0,0.1,0.02041,0.047623333,0,0,5,1,308,308 ,,
10.1016/j.jmst.2020.05.020,,,,,Ru,Ir,None,IrRu4/C,4,1,0,80,20,0,200,90,1,0,1,0,0,25,0,0,0,0,0,0.1,0.02041,0.047623333,0,0,5,1,294,294 ,,
10.1149/2.0121806jes,,,,,Ru,Ir,None,IrRu4/GKB,4,1,0,80,20,0,25,,1,0,0,0,0,300,,,0,0,1,0.1,0.017,0.039666667,0,0,5,0,370,370 ,,
10.1016/j.jiec.2020.01.024,,,,,Ru,Ir,None,"IrRu 4 /C (200°C, H 2 )",4,1,0,80,20,0,25,,1,0,0,0,0,200,,120,0,0,1,0.1,0.02,0.046666667,0,0,5,,299,299 ,,
10.1016/j.jiec.2020.01.024,,,,,Ru,Ir,None,"IrRu 4 /C (250°C, H 2 )",4,1,0,80,20,0,25,,1,0,0,0,0,250,,120,0,0,1,0.1,0.02,0.046666667,0,0,5,,309,309 ,,
10.1016/j.jiec.2020.01.024,,,,,Ru,Ir,None,"IrRu 4 /C (300°C, H 2 )",4,1,0,80,20,0,25,,1,0,0,0,0,300,,120,0,0,1,0.1,0.02,0.046666667,0,0,5,,312,312 ,,
10.1016/j.jiec.2020.01.024,,,,,Ru,Ir,None,"IrRu 4 /C (300°C, N 2 )",4,1,0,80,20,0,25,,1,0,0,0,0,300,,120,0,1,0,0.1,0.02,0.046666667,0,0,5,,295,295 ,,
10.1016/j.jiec.2020.01.024,,,,,Ru,Ir,None,"IrRu 4 /C (600°C, N 2 )",4,1,0,80,20,0,25,,1,0,0,0,0,600,,120,0,1,0,0.1,0.02,0.046666667,0,0,5,,299,299 ,,
10.1016/j.jiec.2020.01.024,,,,,Ru,Ir,None,"IrRu 4 /C (900°C, N 2 )",4,1,0,80,20,0,25,,1,0,0,0,0,900,,120,0,1,0,0.1,0.02,0.046666667,0,0,5,,311,311 ,,
10.1016/j.jiec.2020.01.024,,,,,Ir,None,None,"Ir/C (300°C, N 2 )",1,0,0,100,0,0,25,,1,0,0,0,0,300,,120,0,1,0,0.1,0.02,0.046666667,0,0,5,,349,349 ,,
10.1016/j.catcom.2019.105758,,,,,Ru,Ir,Y,(EB) IrRu4Y0.5/GKB,4,1,0.5,72.72727273,18.18181818,9.090909091,25,,1,0,0,0,0,300,,120,0,0,0,0.1,0.02,0.046666667,0,0,5,0,300,300 ,,
10.1016/j.jpowsour.2019.227270,,,,,Pt,Ir,None,Pt-IrOX/C,0.205128205,0.104839624,0,66.17725649,33.82274351,0,25,480,1,0,0,0,0,200,,120,0,0,1,1,0.076433121,0.076433121,0,0,10,0,300,300 ,,
10.1021/acsomega.0c00638,,,,,Ru,Ir,None,IrO 2 /RuO 2,0.819593096,0.461176471,0,63.99223697,36.00776303,0,25,480,1,0,0,0,0,400,,60,0,0,0,1,0.015286624,0,0,0,5,1,340,340 ,,
10.1038/s41467-019-09791-w,,,,,Ru,Sr,None,SrRuO3,1,1,0,50,50,0,120,480,1,0,0,0,0,800,,720,0,0,0,0.1,0.50955414,0.101910828,0,0,1,1,172.06293,172 ,,
10.1038/s41467-019-09791-w,,,,,Ru,Sr,Na,Sr0.95Na0.05RuO3,1,0.95,0.05,50,47.5,2.5,120,480,1,0,0,0,0,900,,720,0,0,0,0.1,0.50955414,0.101910828,0,0,1,1,163.74791,164 ,,
10.1038/s41467-019-09791-w,,,,,Ru,Sr,Na,Sr0.9Na0.1RuO3,1,0.9,0.1,50,45,5,120,480,1,0,0,0,0,1000,,720,0,0,0,0.1,0.50955414,0.101910828,0,0,1,1,169.29125,169 ,,
10.1038/s41467-019-09791-w,,,,,Ru,Sr,Na,Sr0.85Na0.15RuO3,1,0.85,0.15,50,42.5,7.5,120,480,1,0,0,0,0,1050,,720,0,0,0,0.1,0.50955414,0.101910828,0,0,1,1,234,234 ,,
10.1039/C7NR02899G,,,,,Ir,None,None,IrO2 (1:100)-400 °C,1,0,0,100,0,0,80,480,1,0,0,0,0,400,5,30,0,0,0,1,0.379,0,0,0,5,0,301,301 ,,
10.1039/C7NR02899G,,,,,Ir,None,None,IrO2 (1:100)-450 °C,1,0,0,100,0,0,80,480,1,0,0,0,0,450,5,30,0,0,0,1,0.379,0,0,0,5,0,282,282 ,,
10.1039/C7NR02899G,,,,,Ir,None,None,IrO2 (1:100)-500 °C,1,0,0,100,0,0,80,480,1,0,0,0,0,500,5,30,0,0,0,1,0.379,0,0,0,5,0,299,299 ,,
10.1002/anie.201507626,,,,,Ir,None,None,IrOX-Ir,1,0,0,100,0,0,15,240,1,1,0,0,0,25,0,0,0,0,0,1,0.13333,0,0,0,5,0,293,293 ,,
10.1039/C5CP05296C,,,,,Ti,Ir,None,Ir/Ti4O7,1.486842105,0.246710526,0,85.76850095,14.23149905,0,25,240,1,1,0,0,0,25,0,0,0,1,0,1,0.039999,0.093331,1,0,5,0,345,345 ,,
10.1021/acsenergylett.8b01338,,,,,Ir,Cu,None,Ir4Cu,4,1,0,80,20,0,60,180,0,1,0,0,0,25,0,0,0,0,0,0.1,0.0255,0,0,0,10,0,334.13453,334 ,,
10.1021/acsenergylett.8b01338,,,,,Ir,Cu,None,Ir3Cu,3,1,0,75,25,0,60,180,0,1,0,0,0,25,0,0,0,0,0,0.1,0.0255,0,0,0,10,0,301.54227,302 ,,
10.1021/acsenergylett.8b01338,,,,,Ir,Cu,None,Ir2Cu,2,1,0,66.66666667,33.33333333,0,60,180,0,1,0,0,0,25,0,0,0,0,0,0.1,0.0255,0,0,0,10,0,353.27127,353 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,INC-50,0.5,0.3,0.2,50,30,20,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,286.58712,287 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,INC-60,0.6,0.24,0.16,60,24,16,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,303.84663,304 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,INC-70,0.7,0.18,0.12,70,18,12,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,309.30368,309 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,INC-80,0.8,0.12,0.08,80,12,8,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,328.72064,329 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,INC-90,0.9,0.06,0.04,90,6,4,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,356.89426,357 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,IN-70,0.7,0.18,0.12,70,18,12,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,328.26119,328 ,,
10.1021/acsenergylett.7b01032,,,,,Ir,Co,Ni,IC-70,0.7,0.18,0.12,70,18,12,200,600,0,0,0,0,0,400,,600,0,0,0,0.1,0.2,0,0,1,1,,323.43817,323 ,,
10.1002/cctc.201900926,,,,,Co,Ir,None,NG@IrCo/NG-1150-8,0.862068966,0.052083333,0,94.30255403,5.697445972,0,25,,1,0,0,0,0,800,10,120,0,1,0,1,0.1228,0.1842,0,0,2,1,330.98264,331 ,,
10.1002/cctc.201900926,,,,,Ir,None,None,Ir/NG-110-8,1,0,0,100,0,0,25,,1,0,0,0,0,800,10,120,0,1,0,1,0.307,0,0,0,2,1,360.40461,360 ,,
10.1038/s41467-018-03429-z,,,,,C,W,N,N-WC,56.96,36.43,6.61,56.96,36.43,6.61,180,720,0,0,0,0,0,850,,180,0,0,1,1,10,0,0,1,1,,193,193 ,,
10.1038/srep38429,,,,,Pb,Ir,None,Pb-3,3,1,0,75,25,0,250,720,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,0.1,,391.89765,392 ,,
10.1038/srep38429,,,,,Pb,Ir,None,Pb-2,2,1,0,66.66666667,33.33333333,0,250,720,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,0.1,,420.90056,421 ,,
10.1002/anie.202006756,,,,,Sr,Ti,Ir,SrTi(Ir)O3,0.9,0.6,0.3,50,33.33333333,16.66666667,25,1440,1,0,0,0,0,700,2,180,0,0,0,0.1,0.28,0,0,0,1,,264.77345,265 ,,
10.1002/anie.202006756,,,,,Sr,Ir,None,SrIrO3,5.58,0.41,0,93.15525876,6.844741235,0,150,720,1,0,0,0,1,700,1.7,360,0,0,0,0.1,0.28,0,0,0,1,,292.65272,293 ,,
10.1039/C5SC00518C,,,,,Ir,None,None,Ir ND,1,0,0,100,0,0,70,360,1,0,1,0,0,25,0,0,0,0,0,0.1,0.0102,0,0,0,5,0,419.16731,419 ,,
10.1039/C5SC00518C,,,,,Ir,None,None,Ir ND/C,1,0,0,100,0,0,70,360,1,0,1,0,0,25,0,0,0,0,0,0.1,0.0102,0.0408,0,0,5,0,411.83291,412 ,,
10.1039/C5SC00518C,,,,,Sn,Ir,Sb,Ir/ATO,0.488387525,0.104166667,0.04246848,76.9086753,16.4036138,6.687710896,70,360,1,0,1,0,0,25,0,0,0,0,0,0.1,0.0102,0.0408,1,0,5,0,401.3552,401 ,,
10.1002/anie.201411072,,,,,Sn,Ni,Ir,180,0.590577306,0.45,0.15,49.60428046,37.79678966,12.59892989,240,60,1,0,1,0,0,180,,240,0,0,0,0.1,0.020368125,0.032481616,1,0,5,0,333.12447,333 ,,
10.1002/anie.201411072,,,,,Sn,Ni,Ir,250,0.590577306,0.45,0.15,49.60428046,37.79678966,12.59892989,240,60,1,0,1,0,0,250,,240,0,0,0,0.1,0.02067625,0.037609464,1,0,5,0,341.46983,341 ,,
10.1002/anie.201411072,,,,,Sn,Ni,Ir,300,0.590577306,0.45,0.15,49.60428046,37.79678966,12.59892989,240,60,1,0,1,0,0,300,,240,0,0,0,0.1,0.02190875,0.04184125,1,0,5,0,347.87174,348 ,,
10.1002/anie.201411072,,,,,Sn,Ni,Ir,400,0.590577306,0.45,0.15,49.60428046,37.79678966,12.59892989,240,60,1,0,1,0,0,400,,240,0,0,0,0.1,0.0212925,0.039785344,1,0,5,0,367.99205,368 ,,
10.1002/anie.201411072,,,,,Sn,Ni,Ir,500,0.590577306,0.45,0.15,49.60428046,37.79678966,12.59892989,240,60,1,0,1,0,0,500,,240,0,0,0,0.1,0.021600625,0.044205827,1,0,5,0,371.87893,372 ,,
10.1002/aenm.201803795,,,,,Ru,Na,None,Nanosheet,4,4,0,50,50,0,25,,1,0,0,1,0,900,,720,0,0,0,0.1,0.2,0,0,1,10,,255,255 ,,
10.1016/j.apcatb.2019.118176,,,,,Ru,Y,None,YRO,2,2,0,50,50,0,120,600,1,0,0,0,0,1100,5,300,0,0,0,1,0.248,0,0,1,10,,298.91275,299 ,,
10.1016/j.apcatb.2019.118176,,,,,Ru,Y,Ca,YCRO-0.15,2,1.85,0.15,50,46.25,3.75,120,600,1,0,0,0,0,1100,5,300,0,0,0,1,0.248,0,0,1,10,,281.74851,282 ,,
10.1016/j.apcatb.2019.118176,,,,,Ru,Y,Ca,YCRO-0.25,2,1.75,0.25,50,43.75,6.25,120,600,1,0,0,0,0,1100,5,300,0,0,0,1,0.248,0,0,1,10,,275.74102,276 ,,
10.1016/j.apcatb.2019.118176,,,,,Ru,Y,Ca,YCRO-0.4,2,1.6,0.4,50,40,10,120,600,1,0,0,0,0,1100,5,300,0,0,0,1,0.248,0,0,1,10,,296.76722,297 ,,
